,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_max_depth,param_min_child_weight,param_num_class,param_objective,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
936,0.24519586563110352,0.0058677610431115464,0.007308562596638997,0.0009400995503339851,0.05,2,0.9,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 0.9, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8430232558139535,0.8604651162790697,0.8449612403100776,0.011946538765443725,2736
937,0.23372991879781088,0.011241311713343213,0.007308642069498698,0.00046940351090675827,0.05,2,1.0,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.0, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8430232558139535,0.8604651162790697,0.8449612403100776,0.011946538765443725,2736
938,0.23771293958028158,0.007047402640094221,0.007641235987345378,0.0004703027242327683,0.05,2,1.1,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.1, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8430232558139535,0.8604651162790697,0.8449612403100776,0.011946538765443725,2736
939,0.2352278232574463,0.0035465090052921753,0.006976683934529622,0.0008133228388443732,0.05,2,1.2,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.2, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8430232558139535,0.8604651162790697,0.8449612403100776,0.011946538765443725,2736
940,0.23871374130249023,0.010270133288435693,0.0066441694895426435,0.00046929192682000924,0.05,2,1.3,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.3, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8430232558139535,0.8616279069767442,0.8453488372093023,0.012451456127293791,2657
941,0.23223265012105307,0.011985664585310902,0.006643931070963542,0.0004694600598611208,0.05,2,1.4,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.4, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8430232558139535,0.8616279069767442,0.8453488372093023,0.012451456127293791,2657
942,0.24336576461791992,0.009990152752145025,0.0073091983795166016,0.0004700216949061126,0.05,2,1.5,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.5, 'num_class': 2, 'objective': 'multi:softmax'}",0.8313953488372093,0.8418604651162791,0.8616279069767442,0.8449612403100776,0.012535629169609465,2736
943,0.23489713668823242,0.005418507584261884,0.006644487380981445,0.0004701903326584075,0.05,2,1.6,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.6, 'num_class': 2, 'objective': 'multi:softmax'}",0.8302325581395349,0.8430232558139535,0.8616279069767442,0.8449612403100776,0.01289014662660146,2736
944,0.24004459381103516,0.009478364177437002,0.006977081298828125,0.0008151724959878406,0.05,2,1.7,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.7, 'num_class': 2, 'objective': 'multi:softmax'}",0.8290697674418605,0.8418604651162791,0.8616279069767442,0.844186046511628,0.013393141506334107,2845
945,0.22907559076944986,0.006577091990902014,0.006313165028889974,0.00047080839576569357,0.05,2,1.8,2,multi:softmax,"{'eta': 0.05, 'max_depth': 2, 'min_child_weight': 1.8, 'num_class': 2, 'objective': 'multi:softmax'}",0.8290697674418605,0.8418604651162791,0.8616279069767442,0.844186046511628,0.013393141506334107,2845
